,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,premise,choice1,choice2,question,label
2599,3099,3599,4099,4099,Haitian Creole,Sache pòpkòn nan te koumanse fè pop.,Mwen te mete bè nan sache a.,Mwen te chofe li nan mikro ond la.,cause,1
2600,3100,3600,4100,4100,Haitian Creole,Yon pye bwa te tonbe sou liy elektrik la.,Elektrisite nan katye a te etenn.,Meteo a de prevwa van fò.,effect,0
2601,3101,3601,4101,4101,Haitian Creole,Oratè te di de bagay ki te politikman ensansib.,Asanble a te trouve l raz.,Li te vekse asanble a.,effect,1
2602,3102,3602,4102,4102,Haitian Creole,Mwen te pike m ak yon zepeng.,Yon gout swe te tonbe sou figi mwen.,Yon gout san te vin fòme sou dwèt mwen.,effect,1
2603,3103,3603,4103,4103,Haitian Creole,Pwason an te flote sou sifas tank la.,Li te grangou.,Li te mouri.,cause,1
2604,3104,3604,4104,4104,Haitian Creole,Vwa msye a te sanble anwe.,Li te gen grip.,Li te arete fimen.,cause,0
2605,3105,3605,4105,4105,Haitian Creole,Pòt asansè yo te  louvri.,Asansè a rive kote li dwe rive a.,Asansè a te kwense ant de etaj.,cause,0
2606,3106,3606,4106,4106,Haitian Creole,Ado a te sòti de kay la tou dous.,Li te bay paran li manti.,Paran li te pini li.,cause,1
2607,3107,3607,4107,4107,Haitian Creole,Saldeben an te inonde.,Twalèt la te debòde.,Chofdlo a te kase.,cause,0
2608,3108,3608,4108,4108,Haitian Creole,Ti chen an te rete bòkot mèt li.,Mèt la te mete yon koliye sou ti chen an.,Mèt la te kenbe ti chen an sou yon lès.,cause,1
2609,3109,3609,4109,4109,Haitian Creole,Msye a te wè reflè li.,Li te kanpe sou gwo pyebwa a.,Li te kanpe odesou lak trankil la.,cause,1
2610,3110,3610,4110,4110,Haitian Creole,Mwen te rate  apèl menaj mwen.,Mwen te rele li ankò.,Mwen te rankontre li pou dine.,effect,0
2611,3111,3611,4111,4111,Haitian Creole,Fanmi a te chèche nan katye  a.,Chen yo te kouri ale.,Te gen bijou ki chè anpil ki te disparèt de kay la.,cause,0
2612,3112,3612,4112,4112,Haitian Creole,Mwen te wè souf mwen lè mwen te respire.,Tan a te frèt.,Pwatrin mwen te santi li sere.,cause,0
2613,3113,3613,4113,4113,Haitian Creole,Anplwaye yo te fòmen yon sendika.,Yo te vle kondison travay pi miyò.,Patwon an te ogmante salè yo.,cause,0
2614,3114,3614,4114,4114,Haitian Creole,Mwen te fè yon tat pòm.,Yon odè pouri te ranpli kwizin nan.,Yon bon aròm te ranpli kwizin nan.,effect,1
2615,3115,3615,4115,4115,Haitian Creole,Madanm nan te fè efò pou li mache.,Li te mete soulye kikit.,Li te wete soulye li yo.,cause,0
2616,3116,3616,4116,4116,Haitian Creole,Vapè te sòti sou bonm dlo a.,Dlo a te bouilli.,Mwen te kouvri bonm nan.,cause,0
2617,3117,3617,4117,4117,Haitian Creole,Tout shosèt mwen te mete o sal.,Mwen te mete sandal.,Mwen te mete bòt.,effect,0
2618,3118,3618,4118,4118,Haitian Creole,Agiman politisyen an te konsidere ridikil.,Li te pèdi sipò elektè yo.,Yo te akize'l de koripsyon.,effect,0
2619,3119,3619,4119,4119,Haitian Creole,Tout moun te dezaprouve fiyansay koup la.,Koup la te vin ansent.,Koup la te chape.,effect,1
2620,3120,3620,4120,4120,Haitian Creole,Batiman an te dedye à milyonè a.,Milyonè a te vle kraze batiman an.,Milyonè te bay kòb pou bati li.,cause,1
2621,3121,3621,4121,4121,Haitian Creole,Vandè a te akize fi a de vòl.,Vandè a te wè fi a mete machandiz la nan sak li.,Vandè a te ede fi a jwenn sa li renmen a.,cause,0
2622,3122,3622,4122,4122,Haitian Creole,Peyi a te deklare lagè sou teritwa vwazen an.,Yo te voye solda al goumen.,Solda yo te reyini ak fanmi yo.,effect,0
2623,3123,3623,4123,4123,Haitian Creole,Tribunal la te fè respekte jijman kontroversyal la.,Yon dezòd te fin debake devan palèdjistis la.,You koup te echange ve yo devan palèdjistis la.,effect,0
2624,3124,3624,4124,4124,Haitian Creole,Fi a te pran odè yon bagay kap boule.,Li pran bonbon yo nan bokal la.,Li te kite bonbon yo nan fou a.,cause,1
2625,3125,3625,4125,4125,Haitian Creole,Laplui t ap desann.,Tanpèt late vin pi rèd.,Mwen kouri rantre anndan.,effect,1
2626,3126,3626,4126,4126,Haitian Creole,Bilding nan te evakiye.,Asansè a te rete fonksyone.,Alam dife a te sonnen.,cause,1
2627,3127,3627,4127,4127,Haitian Creole,Papa a pa t kontan alkolis piti gason li.,Pap a te achte piti gason li yon byè.,Papa a te fè pitit gason li soti nan kay la.,effect,1
2628,3128,3628,4128,4128,Haitian Creole,Avoka a te pran eskalye a pou monte nan biwo li.,Sekretè a te ale lakay li nan fen jounen an.,Asansè a te tonbe anpan.,cause,1
2629,3129,3629,4129,4129,Haitian Creole,Msye a te vin enerve ak zanmi li.,Zanmi li te entewonp li.,Zanmi li te achte li manje midi a.,cause,0
2630,3130,3630,4130,4130,Haitian Creole,Fi a te bay kesyè a lajan li.,Kesyè a bay fi a monnen li.,Kesyè a te bliye bay fi a resi a.,effect,0
2631,3131,3631,4131,4131,Haitian Creole,Yo te mete madanm nan nan yo chèz roulant.,Li te paralize nan yon aksidan.,Li te rantre lopital sou yon branka.,cause,0
2632,3132,3632,4132,4132,Haitian Creole,Sitwayen yo te met drapo nasyonal la devan lakay yo.,Peyi a t ap komemore endepandans li.,Peyi a t ap fè fas a difikilte ekonomik.,cause,0
2633,3133,3633,4133,4133,Haitian Creole,Ekip la te pèdi tounwa a.,Yo te desi fan yo.,Yo te enspire fan yo.,effect,0
2634,3134,3634,4134,4134,Haitian Creole,Zanmi mwen di m mwen te gen yon bagay nan dan mwen.,Mwen te santi m jennen.,Mwen te santi m fyè.,effect,0
2635,3135,3635,4135,4135,Haitian Creole,Ti gason an te echwe examen istwa li.,Li te fè atansyon nan klas.,Li te bliye etidye.,cause,1
2636,3136,3636,4136,4136,Haitian Creole,Bilding anba lavil la te kraze.,Yon tranbleman tè te frape site a.,To kriminalite a te ogmante.,cause,0
2637,3137,3637,4137,4137,Haitian Creole,Menaj msye a te fini avè l.,Li te sipliye li tounen avè l.,Li te prezante li a paran li.,effect,0
2638,3138,3638,4138,4138,Haitian Creole,De timoun yo te lonje pou rekipere ballon an an mèm tan.,Ballon an te roule ale.,Tèt yo te fè kolizyon.,effect,1
2639,3139,3639,4139,4139,Haitian Creole,Raton lavè a te ravaje poubèl la.,Te gen katon nan poubèl la.,Poubèl la te manke kouvèk.,cause,1
2640,3140,3640,4140,4140,Haitian Creole,Ti gason an te egwize krayon li.,Li te bon mache.,Li te depwente.,cause,1
2641,3141,3641,4141,4141,Haitian Creole,Kesyè a te derefize madanm nan yon ranbousman pou wòb la.,Li te pèdi resi a.,Wòb la pa te ale.,cause,0
2642,3142,3642,4142,4142,Haitian Creole,Egratinu sou po mwen te pwofon.,Li te geri vit.,Li te kite yon plè.,effect,1
2643,3143,3643,4143,4143,Haitian Creole,Msye te resevwa de rega dròl lòt pasaje yo sou tren an.,Li t ap fikse rega li atè.,Li t ap pale poukont li.,cause,1
2644,3144,3644,4144,4144,Haitian Creole,Timoun nan te kite myèt pen sou planche a.,Foumi yo te ale pran myèt yo.,Timoun nan te debarase pe an.,effect,0
2645,3145,3645,4145,4145,Haitian Creole,Madanm nan te bay sè I yon moushwa papye.,Sè madanm nan te kwaze bra li.,Sè madanm nan te koumanse kriye.,cause,1
2646,3146,3646,4146,4146,Haitian Creole,Msye a te pran yon mant.,Lèv li te jerse.,Li te pè gen movèz alèn.,cause,1
2647,3147,3647,4147,4147,Haitian Creole,Koup la te soti bonè pou pèfòmans la.,Yo te atann yo a trafik devan teat la.,Yo te pran direksyon pou ale nan teat la.,cause,0
2648,3148,3648,4148,4148,Haitian Creole,"Madanm nan te rete lakay li, li pa t al nan travay.",Chèf li te felisite l.,Kolèg li te kouvri pou li.,effect,1
2649,3149,3649,4149,4149,Haitian Creole,Msye a te siyen petisyon aktivist yo.,Li te sipòte kòz li.,Li te denonse yo antan ke fou.,cause,0
2650,3150,3650,4150,4150,Haitian Creole,Kè aktè a t ap bat anvan pèfòmans li.,Li te gen trak.,Li te aprann liy li pa kè.,cause,0
2651,3151,3651,4151,4151,Haitian Creole,Mwen te pèdi.,Mwen te konte kash mwen.,Mwen te etale kàt jeografik la.,effect,1
2652,3152,3652,4152,4152,Haitian Creole,Fwi rèk la te rete sou pyebwa a.,Yo te manje li.,Li te vin sèk.,effect,1
2653,3153,3653,4153,4153,Haitian Creole,Machin nan te tonbe an pan.,Mwen te tounen kontakt la.,Motè a te surchofe.,cause,1
2654,3154,3654,4154,4154,Haitian Creole,Msye a te fè do l mal.,Li te al wè yon sikyat.,Li te rete nan kabann pou plizyè jou.,effect,1
2655,3155,3655,4155,4155,Haitian Creole,Mwen te met dife nan chemine a.,Mwen te fini ak bwa pou dife a.,Te fè frèt nan kay la.,cause,1
2656,3156,3656,4156,4156,Haitian Creole,Madanm nan te arete djògin ni.,Li te pran yon kranp nan kote li.,Li te jwenn yon dezièm souf.,cause,0
2657,3157,3657,4157,4157,Haitian Creole,Mwen te frape nan pòt vwazen mwen.,Vwazen mwen te envite m rantre.,Vwazen m te soti  lakay li.,effect,0
2658,3158,3658,4158,4158,Haitian Creole,Madanm nan te soupire ak desepsyon.,Mari li pa t konprann enkietid li.,Mari li te anbrase li orevwa.,cause,0
2659,3159,3659,4159,4159,Haitian Creole,Profese a te bay elèv la konpliman.,Elèv la te reponn kestyon yo korekteman.,Elèv la te ezite pou reponn kestyon an.,cause,0
2660,3160,3660,4160,4160,Haitian Creole,Madanm nan te fini ak ze yo.,Li te ale nan fèm nan.,Li te ale nan makèt la.,effect,1
2661,3161,3661,4161,4161,Haitian Creole,Mwen re rankontre yon vye zanmi.,Mwen te revele yon sekrè ba li.,Mwen te kwoke li.,effect,1
2662,3162,3662,4162,4162,Haitian Creole,Madanm nan te evite ale nan lak la.,Li te atrape yon pwason.,Li te sanble kontamine.,cause,1
2663,3163,3663,4163,4163,Haitian Creole,Etidyan te rive nan klas la mouye nèt.,Parapli li te kase.,Bisiklèt li te vòlè.,cause,0
2664,3164,3664,4164,4164,Haitian Creole,Flèch sou konpitè a te deplase.,Itilizatè a te klike sou souri òdinatè a.,Itilizatè te deplase souri a.,cause,1
2665,3165,3665,4165,4165,Haitian Creole,Chofè a te fè lòt wout.,Te gen yon aksidan  sou wout prensipal la.,Li te suiv kamyon ki te devan li.,cause,0
2666,3166,3666,4166,4166,Haitian Creole,Mwen mete lenj mouye a deyò sou liy rad la.,Lenj la te vin sèk.,Lenj la te vin tashe.,effect,0
2667,3167,3667,4167,4167,Haitian Creole,Madanm nan mete linèt solèy  li.,Solèy la te klere.,Li tev rele yon taxi.,cause,0
2668,3168,3668,4168,4168,Haitian Creole,Msye a te kontanple syèl lannwit la.,Li te souete se te ete.,Li te trouve li bèl.,cause,1
2669,3169,3669,4169,4169,Haitian Creole,Mwen te santi m fatige nèt.,Mwen te ale kouche bonè.,Mwen te rete kanpe tou lannwit la.,effect,0
2670,3170,3670,4170,4170,Haitian Creole,Msye a te ale kay kwafè a.,Li t ap kite cheve li pouse.,Cheve li t ap vin long.,cause,1
2671,3171,3671,4171,4171,Haitian Creole,Ti gason an te jwe move tou sou nouvo kamarad de klas li.,Ti gason an te akeyi nouvo kamarad de klas li.,Ti gason an pa t renmen nouvo kamarad de klas li.,cause,1
2672,3172,3672,4172,4172,Haitian Creole,Mwen te gen yon sèl anvi pou yon vè lèt.,Mwen t ap manje bonbon.,Mwen t ap kwit pen.,cause,0
2673,3173,3673,4173,4173,Haitian Creole,Lapli te koumanse tonbe.,Chofè a te limen limyè devan machin nan.,Chofè a te mete machin nan sou bak.,effect,0
2674,3174,3674,4174,4174,Haitian Creole,Pakin bilding nan te vid.,Mwen te estasyonen lòt bò lari a.,Mwen te estasyonen bòkot antre a.,effect,1
2675,3175,3675,4175,4175,Haitian Creole,Ekriven an te rate dat limit pou premye bouyon an.,Li te gen blòk ekriven.,Li te pase men sou bouyon an.,cause,0
2676,3176,3676,4176,4176,Haitian Creole,Asosye a te rakwoche sou mwen.,Mwen te mande pale dirijan an.,Mwen te bay nimewo idantite mwen.,cause,0
2677,3177,3677,4177,4177,Haitian Creole,Van te soufle nan fenèt louvri a.,Sonèt la te sonnen.,Rido yo te souke.,effect,1
2678,3178,3678,4178,4178,Haitian Creole,Elektrisite lakay mwen te fèmen.,Mwen te debranche lanp la.,Mwen te boule yon fyouz.,cause,1
2679,3179,3679,4179,4179,Haitian Creole,Nèg ki leve fè a te gronyen.,Li te gonfle bibit li nan miwa a.,Li te leve fè a anwò tèt li.,cause,1
2680,3180,3680,4180,4180,Haitian Creole,Etidyan te eseye fè kalkil la nan tèt li.,Li te soti yon kalkilatris.,Li te vin bwouye.,effect,1
2681,3181,3681,4181,4181,Haitian Creole,Ti bebe a te tonbe dòmi.,Papa a te chanje koushèt li.,Papa a te bèse ti bebe a dousman.,cause,1
2682,3182,3682,4182,4182,Haitian Creole,Fi a te voye balon dlo a sou ti gason an.,Ti gason an te pran chòk.,Ti gason an te mouye nèt.,effect,1
2683,3183,3683,4183,4183,Haitian Creole,Fotograf la te bliye mete flash la nan kodak la.,Foto yo soti flou.,Tout moun nan foto yo te refize souri.,effect,0
2684,3184,3684,4184,4184,Haitian Creole,Mwen te refize envitasyon pou fèt la.,Mwen te santi m sèl.,Mwen pa t lavil.,cause,1
2685,3185,3685,4185,4185,Haitian Creole,Mwen te fè egzèsis.,Mwen te santi m enèjik.,Mwen te pè.,cause,0
2686,3186,3686,4186,4186,Haitian Creole,Mwen te tòd eponj mouye a.,Li te abzòbe dlo a.,Dlo a te sòti ladann.,effect,1
2687,3187,3687,4187,4187,Haitian Creole,Vakansye yo te pran yon feri pou rive nan estasyon vakans la.,Estasyon vakans la te rezève.,Estasyon vakans la te sou yon zile.,cause,1
2688,3188,3688,4188,4188,Haitian Creole,Ado a te fè yon tatouaj.,Li te pè zegwi.,Li te vle fè rebèl.,cause,1
2689,3189,3689,4189,4189,Haitian Creole,Yon machin m pa te abitye wè te vin stasyonen devan kay la.,Mwen te vin mefyan.,Mwe rele lapolis.,effect,0
2690,3190,3690,4190,4190,Haitian Creole,Kriminèl nan te rann tèt li lapolis.,Prèv yo te enplike li.,Pa t gen prèv kont li.,cause,0
2691,3191,3691,4191,4191,Haitian Creole,Gwo msye a te deside megri.,Li te arete manje sirèt.,Li te evite kafeyin.,effect,0
2692,3192,3692,4192,4192,Haitian Creole,Fi a te mache sou vègla a.,Li te glise tonbe.,Li te tranble.,effect,0
2693,3193,3693,4193,4193,Haitian Creole,Madanm nan te gen sènman sou je li.,Li te rete kanpe tout lannwit la.,Li te met pitit gason li dòmi.,cause,0
2694,3194,3694,4194,4194,Haitian Creole,Lav te koule soti nan volkan an.,Volkan an te eklate.,Volkan an te andòmi.,cause,0
2695,3195,3695,4195,4195,Haitian Creole,Madanm nan te mete soulye li.,Li te konn tout moun nan fèt la.,Li te vle kite fèt la.,cause,1
2696,3196,3696,4196,4196,Haitian Creole,Mwen te peye asistan peyaj la.,Li te kite m pase nan peyaj la.,Li fèm tann nan peyaj la.,effect,0
2697,3197,3697,4197,4197,Haitian Creole,Egzekitif la te fè fayit.,Li te vann tout aksyon konpayi li.,Li te gaspiye richès li.,cause,1
2698,3198,3698,4198,4198,Haitian Creole,Msye a te ale kay doktè a.,Doktè a te pran konje.,Msye a te santi l mal.,cause,1
2699,3199,3699,4199,4199,Haitian Creole,Mwen te sòti nan chanm mwen pa fenèt la.,Kay la te pran dife.,Kay la te vid.,cause,0
2700,3200,3700,4200,4200,Haitian Creole,Dwèt ti gason an te vin ride.,Li te pran yon long douch.,Li te savonnen men li ak savon.,cause,0
2701,3201,3701,4201,4201,Haitian Creole,Mwen te krashe lèt la.,Lèt la te gen gou si.,Bouch mwen te sèk.,cause,0
2702,3202,3702,4202,4202,Haitian Creole,Mwen te rate bis la.,Mwen te vin nan travay bonè.,Mwen te anreta pou travay.,effect,1
2703,3203,3703,4203,4203,Haitian Creole,Kamyon an te fè kolizyon ak machin nan.,Kamyon an te ale pi vit.,Machin nan te vin kraze.,effect,1
2704,3204,3704,4204,4204,Haitian Creole,Ekip la te mare konkou a pou avantaj pa yo.,Yo te genyen.,Yo te abondonnen.,effect,0
2705,3205,3705,4205,4205,Haitian Creole,Boutèy kola a te sifle.,Mwen te vire boutey la.,Mwen te devise bouchon an.,cause,1
2706,3206,3706,4206,4206,Haitian Creole,Ti gason an te fèmen deyò.,Li te pase nan yon fenèt louvri.,Li te monte jouk sou do-kay la.,effect,0
2707,3207,3707,4207,4207,Haitian Creole,Sonèt la te sonnen.,Vizitè a te frape pòt la.,Madanm nan te lonyen nan trou pòt la.,effect,1
2708,3208,3708,4208,4208,Haitian Creole,Msye a te tashe kostim ni.,Li te fè li netwaye.,Li te mete li kroke nan amwa a.,effect,0
2709,3209,3709,4209,4209,Haitian Creole,Fi a te peze tib pat dantifris la.,Pat dantifris la te jayi soti tib la.,Fi a te krashe pat dantifris la.,effect,0
2710,3210,3710,4210,4210,Haitian Creole,Lanmò sivil nan lagè a te ogmante.,Pasifis yo te monte yon pwotèst.,Pasifis yo te kenbe yon parad.,effect,0
2711,3211,3711,4211,4211,Haitian Creole,Fi a te tire riban soti nan cheve li.,Li te mare riban an.,Riban a te fè ti bebe.,cause,1
2712,3212,3712,4212,4212,Haitian Creole,Msye a te fè chiriji plastik.,Li te vin granmoun.,Li te fè pi jèn.,effect,1
2713,3213,3713,4213,4213,Haitian Creole,Yon ti poule te sòti nan ze a.,Ze a te kouve.,Mwen te kase ze a.,cause,0
2714,3214,3714,4214,4214,Haitian Creole,Prizonye t ap mouri grangou.,Li te mouri.,Li te echape.,effect,0
2715,3215,3715,4215,4215,Haitian Creole,Msye te pèdi ekilib li sou nechèl la.,Li te monte nechèl la.,Li te sòt tonbe sou nechèl la.,effect,1
2716,3216,3716,4216,4216,Haitian Creole,Timoun nan te rann you gaz.,Li te pran yon goje kola.,Li te louvri kanèt kola a.,cause,0
2717,3217,3717,4217,4217,Haitian Creole,Yon kourandè frèt te pase nan fenèt la.,Mwen te mete m alèz.,Mwen te tranble.,effect,1
2718,3218,3718,4218,4218,Haitian Creole,Etidyan te resevwa yon bous pou ale nan kolèj.,Kamarad klas li te respekte li.,Li te gen bon nòt.,cause,1
2719,3219,3719,4219,4219,Haitian Creole,Fi a te takine ti gason an.,Li te rete akote li.,Li te renmen li.,cause,1
2720,3220,3720,4220,4220,Haitian Creole,Vagabon grangou a te vòle manje a.,Li te pwovoke pitye.,Li pa t gen lajan.,cause,1
2721,3221,3721,4221,4221,Haitian Creole,Mwen te rele zanmi m pou koze.,Mwen te vle gade vi prive m.,Mwen te santi m sèl.,cause,1
2722,3222,3722,4222,4222,Haitian Creole,Msye a te lonje men li ban mwen.,Mwen te souke men li.,Mwen te bay li yon kalòt.,effect,0
2723,3223,3723,4223,4223,Haitian Creole,Mwen te bese tèt mwen.,Yo te lanse fedatifis yo nan atmosfè a.,Frisbi a te vole sou tèt mwen.,cause,1
2724,3224,3724,4224,4224,Haitian Creole,Fi a te manje zong li.,Li te enkyèt.,Li te sezi.,cause,0
2725,3225,3725,4225,4225,Haitian Creole,Mwen te tounen paj sou kalandriye a.,Mwen te make yon randevou sou kalandriye a.,Se te koumansman yon nouvo mwa.,cause,1
2726,3226,3726,4226,4226,Haitian Creole,Mari a te dekouvri madanm li t'ap tronpe li.,Li te revoke avoka li.,Li te mande divòse.,effect,1
2727,3227,3727,4227,4227,Haitian Creole,Fi a te lage boul kaoutchou a.,Boul la te rebondi.,Boul la te briye.,effect,0
2728,3228,3728,4228,4228,Haitian Creole,Fi a te fè yon fòt nan examen ni.,Li te devine repons la.,Li te efase repons li.,effect,1
2729,3229,3729,4229,4229,Haitian Creole,Jouwè a te atake advèsè li.,Advèsè li te atrape pas la.,Advèsè li te tonbe atè.,effect,1
2730,3230,3730,4230,4230,Haitian Creole,Li te ramase tomat yo sou plant tomat yo.,Yo te rèk.,Mwen te aroze yo.,cause,0
2731,3231,3731,4231,4231,Haitian Creole,Msye te vle fè yon ti jan romantik.,Li te rankontre ak menaj li pou manje midi.,Li te achte menaj li chokola.,effect,1
2732,3232,3732,4232,4232,Haitian Creole,Mèki nan tèmomèt la te monte.,Mwen te kite tèmomèt la tonbe.,Tan a te vi pi cho.,cause,1
2733,3233,3733,4233,4233,Haitian Creole,Yon tounad te pase nan lavil la.,Twati palèdjistis la te vole ale.,Gran wout la te vin danjere ak vègla.,effect,0
2734,3234,3734,4234,4234,Haitian Creole,Elèv la te resevwa leson patikilye.,Nòt li te amelyore.,Li te triche nan examen an.,effect,0
2735,3235,3735,4235,4235,Haitian Creole,Mwen te santi m alèz.,Mwen te ajenouye atè a.,Mwen te vlope kò m nan yon lenn.,cause,1
2736,3236,3736,4236,4236,Haitian Creole,Mwen te poli wòch la.,Li te vin glise.,Li te vin briyan.,effect,1
2737,3237,3737,4237,4237,Haitian Creole,Mwen te ajoute sik nan kafe a.,Kafe a te santi fò.,Kafe a te gen gou sikre.,effect,1
2738,3238,3738,4238,4238,Haitian Creole,Msye te biwouye papye yo.,Li te vin koupe ak papye a.,Li te chire papye yo.,effect,0
2739,3239,3739,4239,4239,Haitian Creole,Mwen te frape klou a ak mato a.,Klou a te rantre nan bwa a.,Klou a te vi rouye.,effect,0
2740,3240,3740,4240,4240,Haitian Creole,Pwason a te mòde liy la.,Pechè a te fè pwason yo monte.,Pechè a te relanse liy la.,effect,0
2741,3241,3741,4241,4241,Haitian Creole,Ado a te jennen ale lekòl.,Li te gen yon bouton.,Li te retire aparèy la.,cause,0
2742,3242,3742,4242,4242,Haitian Creole,Espresyon sou figi m te kontan nèt.,Mwen te resevwa bon nouvèl.,Mwen te pèdi pasyans mwen.,cause,0
2743,3243,3743,4243,4243,Haitian Creole,Mwen te siye menm ak yon sèvyèt.,Sèvyèt la te mouye.,Men mwen te mouye.,cause,1
2744,3244,3744,4244,4244,Haitian Creole,Msye a te pèdi ekilib li sou tabourè a.,Tabourè a te chimi anba li.,Li te vèse penti a sou taboure a.,cause,0
2745,3245,3745,4245,4245,Haitian Creole,Kanmarad yo te bay tò youn ak lòt.,Yo te pèdi match yo.,Antrenè te anile antrènman an.,cause,0
2746,3246,3746,4246,4246,Haitian Creole,Mwen te mande padon.,Mwen te regrèt fòt mwen.,Mwen te reisi objektif mwen.,cause,0
2747,3247,3747,4247,4247,Haitian Creole,Madanm te vin anwiye ak moun li te pran randevou avèk la.,Li te poze l kestyon sou lavi li.,Li te pale de li san rete.,cause,1
2748,3248,3748,4248,4248,Haitian Creole,Fi a te bay you gwo souri.,Figi li te vin wouj.,Twou bote li te parèt.,effect,1
2749,3249,3749,4249,4249,Haitian Creole,Bato lenmi a te eksploze.,Li te pase sou min la.,Li te rantre nan pò a.,cause,0
2750,3250,3750,4250,4250,Haitian Creole,Msye a te pete pye li.,Li te mache nan yon flak dlo.,Li te mache sou yon mòso boutèy.,cause,1
2751,3251,3751,4251,4251,Haitian Creole,Detektif yo te releve anprent yo sou lye yo.,Yo te dekouvri idantite asasen an.,Yo te jwenn zam nan sou lye yo.,effect,0
2752,3252,3752,4252,4252,Haitian Creole,Te gen anpil blokis sou gran wout la.,Mwen te pran yon detounen.,Mwen te mande yon woulib.,effect,0
2753,3253,3753,4253,4253,Haitian Creole,Ekonomi nasyon an te desann.,Anpil moun te vin malad.,Anpil moun te jwenn chomaj.,effect,1
2754,3254,3754,4254,4254,Haitian Creole,Ajan sikilasyon an te sifle  timoun yo.,Yo te prèt pou mache nan trafik la.,Li te rekonèt yo de katye li.,cause,0
2755,3255,3755,4255,4255,Haitian Creole,Mwen te woule je m bay zanmi mwen.,Li di m verite a.,Li te di yon bagay iwonik.,cause,1
2756,3256,3756,4256,4256,Haitian Creole,Machin nan te fini ak gaz la.,Chofè a te bloke sou wout la.,Chofè a re bay yon hitchhiker woulib.,effect,0
2757,3257,3757,4257,4257,Haitian Creole,Madanm nan te koumanse akoushe.,Bebe a te vini.,Madanm nan te gen maladi gwosès.,effect,0
2758,3258,3758,4258,4258,Haitian Creole,Chapo msye a te vole ale.,Li te wete chapo li.,Te gen van dyò a.,cause,1
2759,3259,3759,4259,4259,Haitian Creole,Fi a te ale nan fèt kamard li.,Li te resevwa yon envitasyon.,Li te pote yon kado.,cause,0
2760,3260,3760,4260,4260,Haitian Creole,Fwon ti gason an te santi cho.,Manman li te pran tanperati li.,Manman li te mennen li nan pak.,effect,0
2761,3261,3761,4261,4261,Haitian Creole,Msye a te aspèje tèt li ak kolony.,Li te vle fè bòn enpresyon ak menaj li.,Li te mete jèl nan cheve li.,cause,0
2762,3262,3762,4262,4262,Haitian Creole,Elektrisite nan kay la te femen.,Mwen te chache yon flash.,Mwen te pran yon pèl.,effect,0
2763,3263,3763,4263,4263,Haitian Creole,Fanmi an te demenaje nan yon lòt kay.,Pitit gason a te fini lekòl Segondè.,Manman te fè marasa.,cause,1
2764,3264,3764,4264,4264,Haitian Creole,Kourè maraton an te kenbe yon vitès pa twò vit.,Li te vle konsève enèji li.,Li te wè liy arive a.,cause,0
2765,3265,3765,4265,4265,Haitian Creole,Ti gason an te bay machin a vann nan koutpye.,Machin nan te krache monnen an.,Pakè chips la te kwense.,cause,1
2766,3266,3766,4266,4266,Haitian Creole,Shen zanmi mwen te mouri.,Mwen te woule je m.,Mwen te kwoke li.,effect,1
2767,3267,3767,4267,4267,Haitian Creole,Kat Kredi bisnismann nan pat aksepte.,Li te ekri yon fich de dèt.,Li te peye ak lajan likid.,effect,1
2768,3268,3768,4268,4268,Haitian Creole,Msye te joure.,Li te koupe zong ni.,Li te frape zòtèy li.,cause,1
2769,3269,3769,4269,4269,Haitian Creole,Msye te fyè frè li.,Frè li te dispite ak paran li.,Frè le te aksepte nan lekòl de dwa.,cause,1
2770,3270,3770,4270,4270,Haitian Creole,Fi a te vle aprann pi plis sou sistèm solè a.,Li te ale nan bibliyotèk la.,Li te gade zetwal yo.,effect,0
2771,3271,3771,4271,4271,Haitian Creole,Afich la te kole sou mi a.,Mwen te mete afich la sou pòt la.,Mwen te mete tep dèyè afich la.,cause,1
2772,3272,3772,4272,4272,Haitian Creole,Klian an te aprouve plan achitèk la pou bilding nan.,Achitèk la te monte bilding nan.,Achitèk la te adapte plan yo.,effect,0
2773,3273,3773,4273,4273,Haitian Creole,Msye te lage kiyè li.,Men li t ap tranble.,Li te niche kiyè a.,cause,0
2774,3274,3774,4274,4274,Haitian Creole,Drektè Jeneral konpayi a te bay demisyon li.,Consèy administrasyon an te disoud konpayi a.,Consèy administasyon an te jwenn yon ranplasan.,effect,1
2775,3275,3775,4275,4275,Haitian Creole,Mwen te rive anreta nan konferans la.,Mwen te chita nan ran dèyè a.,Mwen te vin bokote podium nan.,effect,0
2776,3276,3776,4276,4276,Haitian Creole,Yo te lache msye a de prizon.,Fanmi li te peye kosyon li.,Li te atake yon prizonye tankou li.,cause,0
2777,3277,3777,4277,4277,Haitian Creole,Fanmi a te pèdi tout zafè pèsonèl li.,Yo te vann kay yo.,Kay yo te pran dife.,cause,1
2778,3278,3778,4278,4278,Haitian Creole,Mwen te kraze bwat Kola a.,Bwat la te resikle.,Bwat le te kraze nèt.,effect,1
2779,3279,3779,4279,4279,Haitian Creole,Fi a te enskri nan ekip deba a.,Li aprann ki jan pou sèvi ak òdinatè.,Li te aprann jan pou li kominike.,effect,1
2780,3280,3780,4280,4280,Haitian Creole,Mwen te santi m pi byen.,Mwen te koute mizik.,Mwen te lave vesèl yo.,cause,0
