,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,question,answer_number
1433,1683,1933,2183,2183,2183,Telugu,"రెండు ట్రాక్ టీమ్‌లు 4 బై 400 మీటర్ రిలేలో ఒకదానితో మరొకటి పోటీపడుతున్నాయి; రేసులో పాల్గొనే ప్రతి టీమ్‌లో నలుగురు సభ్యులుంటారు, వారు ఒక్కొక్కరూ 400 మీటర్లు లేదా, ఒక చుట్టును స్టాండర్డ్ ట్రాక్ వెంబడి పరిగెత్తుతారు. రెండు టీమ్‌ల్లో ఒక టీమ్‌కు బాగా అనుభవం ఉంది మరియు దాని ప్రతిసభ్యుడు 400 మీటర్లను ఖచ్చితంగా 55 సెకండ్లలో పరిగెత్తుతాడు. రెండో టీమ్‌కు అనుభవం తక్కువ; వారి మొదటి రన్నర్ తన 400 మీటర్లును 60 సెకండ్లలో పరిగెత్తుతాడు, తరువాత ప్రతి రన్నర్ కూడా అంతకు ముందు రన్నర్ కంటే 3 సెకండ్లు వేగంగా పరిగెత్తుతాడు. ఈ సమాచారాన్ని ఉపయోగించి, వేగవంతమైన జట్టు ఎన్ని సెకండ్ల తేడాతో గెలుస్తుంది?",2
1434,1684,1934,2184,2184,2184,Telugu,జెర్రీ ఆరు ముఖాలున్న ఒక పాచికను వేస్తున్నాడు. వరసగా రెండు సరి సంఖ్యలు రోల్ చేయడం కంటే 3 కంటే ఎక్కువగా ఉండే సంఖ్యను రోల్ చేయడానికి ఎంత అవకాశం ఉంది (శాతంలో తెలియజేయబడింది)?,25
1435,1685,1935,2185,2185,2185,Telugu,"జెన్నా మరియు ఆమె తల్లి వారి ఆపిల్ తోట నుంచి కొన్ని ఆపిల్స్‌ని కోశారు. ఆమె తల్లి కోసిన ఆపిల్స్‌లో సగం ఆపిల్స్‌ని జెన్నా కోసింది. ఆమె తల్లి వద్ద 20 ఆపిల్స్ ఉన్నట్లయితే, వారిద్దరూ ఎన్ని ఆపిల్స్‌ని కోశారు?",30
1436,1686,1936,2186,2186,2186,Telugu,"రస్సెల్ ఒక పెంపుడు జంతువుల స్టోరులో పనిచేస్తాడు మరియు అక్కడ ఉండే ఎలుకలకు గడ్డిని పంపిణీ చేస్తాడు. ఎలుకలను సమాన గ్రూపుల్లో 3 బోనుల్లో ఉంచారు మరియు ప్రతి ఎలుకకు 6 పరకల గడ్డి ఇవ్వబడుతుంది.10 బోనుల్లో చిట్టెలుకలు ఉన్నాయి, వాటిని విడిగా ఉంచారు, ప్రతి చిట్టెలుకకు 5 పరకల గడ్డి ఇస్తారు. కుందేళ్ల బోనులు కూడా ఉన్నాయి, కుందేళ్ల కొరకు 20 పరకల గడ్డి పంపిణీ చేస్తారు. స్టోరులో మరెక్కడా గడ్డి పరకలను ఉపయోగించలేదు. చిన్న చిట్టెలుకల మధ్య 160 గడ్డి పరకాలను పంపిణీ చేస్తే, ప్రతి బోనులో ఎన్ని ఎలుకలు ఉన్నాయి?",5
1437,1687,1937,2187,2187,2187,Telugu,"బెన్‌డిక్ట్‌కు మాండీ $100 అప్పు ఉంది. వారు నెలకు 2% వడ్డీని అంగీకరించారు. మాండీ 3 నెలల తరువాత చెల్లించగలిగితే, ఆమె బెన్‌డిక్ట్‌కు ఎంత ఇవ్వాలి?",106
1438,1688,1938,2188,2188,2188,Telugu,"ఒక వ్యాపారి ఒక్కొక్క బస్తా $20 రేటు చొప్పున ఒక రైతు నుంచి కొన్ని బస్తాల గోధుమలను కొనుగోలు చేశాడు. ప్రతి బస్తాని పొలం నుంచి గోదాముకు రవాణా చేయడానికి $2 ఖర్చు అయితే, ఒక్కొక్కటి $30 డాలర్లు చొప్పున అన్ని బస్తాలను విక్రయించిన తరువాత వ్యాపారికి మొత్తం $400 డాలర్ల లాభం వచ్చింది, అతడు ఎన్ని బస్తాలను విక్రయించాడు?",50
1439,1689,1939,2189,2189,2189,Telugu,"ముగ్గురు స్నేహితులు ఒక జాతరకు 3 టిక్కెట్‌లపై $20.25 ఖర్చు పెట్టారు. వారు తమ టిక్కెట్‌ల కంటే $4.50 తక్కువ మొత్తాన్ని ఆహారం కోసం కూడా ఖర్చు పెట్టారు. వారు ఒక్కొక్క రైడ్ $33 ఖర్చు అయ్యే 2 విభిన్న రైడ్‌లకు కూడా వెళ్లారు. వారు ఖర్చు మొత్తాన్ని సమానంగా విభజించడానికి అంగీకరిస్తే, ప్రతిఒక్కరూ ఎంత మొత్తాన్ని చెల్లించారు?",34
1440,1690,1940,2190,2190,2190,Telugu,జాన్ 3 గంటలపాటు పీచ్‌లను సేకరిస్తాడు. అతడు నిమిషానికి 2 పీచ్‌లను సేకరించగలడు. అతడు ఎన్ని పీచ్‌లను సేకరిస్తాడు?,360
1441,1691,1941,2191,2191,2191,Telugu,"బాతులు బ్రతకడానికి ప్రతివారం 3.5 పౌండ్‌ల పురుగులను తినాల్సి ఉంటుంది. పది బాతుల మంద ఉన్నట్లయితే, ప్రతిరోజూ వాటికి ఎన్ని పౌండ్‌ల పురుగులు కావాలి?",5
1442,1692,1942,2192,2192,2192,Telugu,టామ్ ఒక సంవత్సరంలో 10 మొక్కలను నాటాడు. ప్రతి సంవత్సరం అతడు 2 చెట్లను నరికేస్తాడు. అతడు 50 చెట్లతో ప్రారంభించాడు.10 సంవత్సరాల తరువాత 30% చెట్లు చనిపోయాయి. అతడి వద్ద ఎన్ని చెట్లు మిగిలి ఉన్నాయి?,91
1443,1693,1943,2193,2193,2193,Telugu,"స్యూ సరదాగా ఉండే పొరుగు ప్రాంతంలో నివసిస్తుంది, ఒక వారాంతంలో, పొరుగువారు స్యూపై ఒక ప్రాంక్ చేయాలని నిర్ణయించుకున్నారు. శుక్రవారం ఉదయం, పొరుగువారు స్యూ ముందు వసారాలో 18 గులాబీ రంగు ప్లాస్టిక్ ఫ్లెమింగోలను ఉంచారు. శనివారం ఉదయం, పొరుగువారు ఫ్లెమింగోల్లో మూడింట ఒకవంతును వెనక్కి తీసుకొని, వాటికి తెలుపు రంగు వేసి, ఈ కొత్తగా పెయింట్ చేసిన తెల్ల ఫ్లెమింగోలను స్యూ వెనక పెరటిలో ఉంచారు. తరువాత ఆదివారం ఉదయం, వారు కలెక్షన్‌కు మరో 18 గులాబి రంగు ప్లాస్టిక్ ఫ్లెమింగోలను జోడించారు. ఆదివారం మధ్యాహ్నం నాటికి, తెలుపు ప్లాస్టిక్ ఫ్లెమింగోల కంటే గులాబి రంగు ప్లాస్టిక్ ఫ్లెమింగోలు ఎన్ని ఎక్కువగా ఉన్నాయి?",24
